org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.793480
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;21.510220
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.491730
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.293472
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;17.274295
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.993835
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.430269
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.902996
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.896590
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;29.765322
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.207548
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.459238
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.638436
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;18.958354
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.550407
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.662395
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.956218
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.218570
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.592314
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.649529
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.419767
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.710391
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.522146
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.670893
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;17.185599
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.325127
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.184959
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.526267
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.513826
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.516205
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.416066
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.031401
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;17.095113
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.966917
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.525971
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.640139
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.525778
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.431776
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.058844
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.091206
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.115261
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.566605
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.251977
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.834313
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;15.983925
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.690128
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.686633
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.643147
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.981279
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;19.525769
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.549284
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.317636
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.541430
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;21.363988
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;6.509772
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.868991
org.omp4j.benchmark.Fibonacci;24;1000;dynamic;16.661452
org.omp4j.benchmark.Fibonacci;24;10000;dynamic;20.269575
org.omp4j.benchmark.Fibonacci;8;1000;dynamic;7.317844
org.omp4j.benchmark.Fibonacci;8;10000;dynamic;7.910401
